label,question_id,type,question,gold,em_rate,avg_judge,avg_f1,contains_rate,avg_generative,avg_extractive,best_method_generative
Q364,MBPP-210,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.","import re
def is_allowed_specific_char(string):
    get_char = re.compile(r'[^a-zA-Z0-9.]')
    string = get_char.search(string)
    return not bool(string)",,,,,,,
Q365,MBPP-211,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count numbers whose oth and nth bits are set.","def count_Num(n): 
    if (n == 1): 
        return 1
    count = pow(2,n - 2) 
    return count",,,,,,,
Q366,MBPP-212,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the sum of fourth power of n natural numbers.","import math  
def fourth_Power_Sum(n): 
    sum = 0
    for i in range(1,n+1) : 
        sum = sum + (i*i*i*i) 
    return sum",,,,,,,
Q367,MBPP-213,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to perform the concatenation of two string tuples.","def concatenate_strings(test_tup1, test_tup2):
  res = tuple(ele1 + ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res)",,,,,,,
Q368,MBPP-214,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to convert radians to degrees.","import math
def degree_radian(radian):
 degree = radian*(180/math.pi)
 return degree",,,,,,,
Q369,MBPP-215,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to decode a run-length encoded given list.","def decode_list(alist):
    def aux(g):
        if isinstance(g, list):
            return [(g[1], range(g[0]))]
        else:
            return [(g, [0])]
    return [x for g in alist for x, R in aux(g) for i in R]",,,,,,,
Q370,MBPP-216,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to check if a nested list is a subset of another nested list.","def check_subset_list(list1, list2): 
    l1, l2 = list1[0], list2[0] 
    exist = True
    for i in list2: 
        if i not in list1: 
            exist = False
    return exist",,,,,,,
Q371,MBPP-217,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the first repeated character in a given string.","def first_Repeated_Char(str): 
    h = {}
    for ch in str:
        if ch in h: 
            return ch;
        else: 
            h[ch] = 0
    return '\0'",,,,,,,
Q372,MBPP-218,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the minimum operations required to make two numbers equal.","import math   
def min_Operations(A,B):  
    if (A > B): 
        swap(A,B)  
    B = B // math.gcd(A,B);  
    return B - 1",,,,,,,
Q373,MBPP-219,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to extract maximum and minimum k elements in the given tuple.","def extract_min_max(test_tup, K):
  res = []
  test_tup = list(test_tup)
  temp = sorted(test_tup)
  for idx, val in enumerate(temp):
    if idx < K or idx >= len(temp) - K:
      res.append(val)
  res = tuple(res)
  return (res)",,,,,,,
Q374,MBPP-220,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to replace maximum n occurrences of spaces, commas, or dots with a colon.","import re
def replace_max_specialchar(text,n):
 return (re.sub(""[ ,.]"", "":"", text, n))",,,,,,,
Q375,MBPP-221,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the first even number in a given list of numbers.","def first_even(nums):
    first_even = next((el for el in nums if el%2==0),-1)
    return first_even",,,,,,,
Q376,MBPP-222,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to check if all the elements in tuple have same data type or not.","def check_type(test_tuple):
  res = True
  for ele in test_tuple:
    if not isinstance(ele, type(test_tuple[0])):
      res = False
      break
  return (res)",,,,,,,
Q377,MBPP-223,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to check for majority element in the given sorted array.","def is_majority(arr, n, x):
	i = binary_search(arr, 0, n-1, x)
	if i == -1:
		return False
	if ((i + n//2) <= (n -1)) and arr[i + n//2] == x:
		return True
	else:
		return False
def binary_search(arr, low, high, x):
	if high >= low:
		mid = (low + high)//2 
		if (mid == 0 or x > arr[mid-1]) and (arr[mid] == x):
			return mid
		elif x > arr[mid]:
			return binary_search(arr, (mid + 1), high, x)
		else:
			return binary_search(arr, low, (mid -1), x)
	return -1",,,,,,,
Q378,MBPP-224,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count set bits of a given number.","def count_Set_Bits(n): 
    count = 0
    while (n): 
        count += n & 1
        n >>= 1
    return count",,,,,,,
Q379,MBPP-225,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the minimum element in a sorted and rotated array.","def find_Min(arr,low,high): 
    while (low < high): 
        mid = low + (high - low) // 2;   
        if (arr[mid] == arr[high]): 
            high -= 1; 
        elif (arr[mid] > arr[high]): 
            low = mid + 1; 
        else: 
            high = mid; 
    return arr[high];",,,,,,,
Q380,MBPP-226,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to remove the characters which have odd index values of a given string.","def odd_values_string(str):
  result = """" 
  for i in range(len(str)):
    if i % 2 == 0:
      result = result + str[i]
  return result",,,,,,,
Q381,MBPP-227,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find minimum of three numbers.","def min_of_three(a,b,c): 
      if (a <= b) and (a <= c): 
        smallest = a 
      elif (b <= a) and (b <= c): 
        smallest = b 
      else: 
        smallest = c 
      return smallest",,,,,,,
Q382,MBPP-228,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to check whether all the bits are unset in the given range or not.","def all_Bits_Set_In_The_Given_Range(n,l,r):  
    num = (((1 << r) - 1) ^ ((1 << (l - 1)) - 1)) 
    new_num = n & num
    if (new_num == 0): 
        return True
    return False",,,,,,,
Q383,MBPP-229,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to re-arrange the elements of the given array so that all negative elements appear before positive ones.","def re_arrange_array(arr, n):
  j=0
  for i in range(0, n):
    if (arr[i] < 0):
      temp = arr[i]
      arr[i] = arr[j]
      arr[j] = temp
      j = j + 1
  return arr",,,,,,,
Q384,MBPP-230,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to replace blank spaces with any character in a string.","def replace_blank(str1,char):
 str2 = str1.replace(' ', char)
 return str2",,,,,,,
Q385,MBPP-231,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the maximum sum in the given right triangle of numbers.","def max_sum(tri, n): 
	if n > 1: 
		tri[1][1] = tri[1][1]+tri[0][0] 
		tri[1][0] = tri[1][0]+tri[0][0] 
	for i in range(2, n): 
		tri[i][0] = tri[i][0] + tri[i-1][0] 
		tri[i][i] = tri[i][i] + tri[i-1][i-1] 
		for j in range(1, i): 
			if tri[i][j]+tri[i-1][j-1] >= tri[i][j]+tri[i-1][j]: 
				tri[i][j] = tri[i][j] + tri[i-1][j-1] 
			else: 
				tri[i][j] = tri[i][j]+tri[i-1][j] 
	return (max(tri[n-1]))",,,,,,,
Q386,MBPP-232,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to get the n largest items from a dataset.","import heapq
def larg_nnum(list1,n):
 largest=heapq.nlargest(n,list1)
 return largest",,,,,,,
Q387,MBPP-233,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the lateral surface area of a cylinder.","def lateralsuface_cylinder(r,h):
  lateralsurface= 2*3.1415*r*h
  return lateralsurface",,,,,,,
Q388,MBPP-234,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the volume of a cube.","def volume_cube(l):
  volume = l * l * l
  return volume",,,,,,,
Q389,MBPP-235,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to set all even bits of a given number.","def even_bit_set_number(n): 
    count = 0;res = 0;temp = n 
    while(temp > 0): 
        if (count % 2 == 1): 
            res |= (1 << count)
        count+=1
        temp >>= 1
    return (n | res)",,,,,,,
Q390,MBPP-236,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count the maximum number of equilateral triangles that can be formed within a given equilateral triangle.","def No_of_Triangle(N,K):
    if (N < K):
        return -1;
    else:
        Tri_up = 0;
        Tri_up = ((N - K + 1) *(N - K + 2)) // 2;
        Tri_down = 0;
        Tri_down = ((N - 2 * K + 1) *(N - 2 * K + 2)) // 2;
        return Tri_up + Tri_down;",,,,,,,
Q391,MBPP-237,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to check the occurrences of records which occur similar times in the given tuples.","from collections import Counter 
def check_occurences(test_list):
  res = dict(Counter(tuple(ele) for ele in map(sorted, test_list)))
  return  (res)",,,,,,,
Q392,MBPP-238,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count number of non-empty substrings of a given string.","def number_of_substrings(str): 
	str_len = len(str); 
	return int(str_len * (str_len + 1) / 2);",,,,,,,
Q393,MBPP-239,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the number of possible sequences of length n such that each of the next element is greater than or equal to twice of the previous element but less than or equal to m.","def get_total_number_of_sequences(m,n): 
	T=[[0 for i in range(n+1)] for i in range(m+1)] 
	for i in range(m+1): 
		for j in range(n+1): 
			if i==0 or j==0: 
				T[i][j]=0
			elif i<j: 
				T[i][j]=0
			elif j==1: 
				T[i][j]=i 
			else: 
				T[i][j]=T[i-1][j]+T[i//2][j-1] 
	return T[m][n]",,,,,,,
Q394,MBPP-240,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to replace the last element of the list with another list.","def replace_list(list1,list2):
 list1[-1:] = list2
 replace_list=list1
 return replace_list",,,,,,,
Q395,MBPP-241,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to generate a 3d array having each element as '*'.","def array_3d(m,n,o):
 array_3d = [[ ['*' for col in range(m)] for col in range(n)] for row in range(o)]
 return array_3d",,,,,,,
Q396,MBPP-242,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to count total characters in a string.","def count_charac(str1):
 total = 0
 for i in str1:
    total = total + 1
 return total",,,,,,,
Q397,MBPP-243,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to sort the given list based on the occurrence of first element of tuples.","def sort_on_occurence(lst): 
	dct = {} 
	for i, j in lst: 
		dct.setdefault(i, []).append(j) 
	return ([(i, *dict.fromkeys(j), len(j)) 
				for i, j in dct.items()])",,,,,,,
Q398,MBPP-244,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the next perfect square greater than a given number.","import math  
def next_Perfect_Square(N): 
    nextN = math.floor(math.sqrt(N)) + 1
    return nextN * nextN",,,,,,,
Q399,MBPP-245,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the maximum sum of bi-tonic sub-sequence for the given array.","def max_sum(arr, n): 
	MSIBS = arr[:] 
	for i in range(n): 
		for j in range(0, i): 
			if arr[i] > arr[j] and MSIBS[i] < MSIBS[j] + arr[i]: 
				MSIBS[i] = MSIBS[j] + arr[i] 
	MSDBS = arr[:] 
	for i in range(1, n + 1): 
		for j in range(1, i): 
			if arr[-i] > arr[-j] and MSDBS[-i] < MSDBS[-j] + arr[-i]: 
				MSDBS[-i] = MSDBS[-j] + arr[-i] 
	max_sum = float(""-Inf"") 
	for i, j, k in zip(MSIBS, MSDBS, arr): 
		max_sum = max(max_sum, i + j - k) 
	return max_sum",,,,,,,
Q400,MBPP-246,mbpp,"Write a Python function for the following problem. Return only code.

Write a function for computing square roots using the babylonian method.","def babylonian_squareroot(number):
    if(number == 0):
        return 0;
    g = number/2.0;
    g2 = g + 1;
    while(g != g2):
        n = number/ g;
        g2 = g;
        g = (g + n)/2;
    return g;",,,,,,,
Q401,MBPP-247,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the longest palindromic subsequence in the given string.","def lps(str): 
	n = len(str) 
	L = [[0 for x in range(n)] for x in range(n)] 
	for i in range(n): 
		L[i][i] = 1
	for cl in range(2, n+1): 
		for i in range(n-cl+1): 
			j = i+cl-1
			if str[i] == str[j] and cl == 2: 
				L[i][j] = 2
			elif str[i] == str[j]: 
				L[i][j] = L[i+1][j-1] + 2
			else: 
				L[i][j] = max(L[i][j-1], L[i+1][j]); 
	return L[0][n-1]",,,,,,,
Q402,MBPP-248,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to calculate the harmonic sum of n-1.","def harmonic_sum(n):
  if n < 2:
    return 1
  else:
    return 1 / n + (harmonic_sum(n - 1))",,,,,,,
Q403,MBPP-249,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the intersection of two arrays using lambda function.","def intersection_array(array_nums1,array_nums2):
 result = list(filter(lambda x: x in array_nums1, array_nums2)) 
 return result",,,,,,,
Q404,MBPP-250,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count the occcurences of an element in a tuple.","def count_X(tup, x): 
    count = 0
    for ele in tup: 
        if (ele == x): 
            count = count + 1
    return count",,,,,,,
Q405,MBPP-251,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to insert an element before each element of a list.","def insert_element(list,element):
 list = [v for elt in list for v in (element, elt)]
 return list",,,,,,,
Q406,MBPP-252,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to convert complex numbers to polar coordinates.","import cmath  
def convert(numbers):    
  num = cmath.polar(numbers)  
  return (num)",,,,,,,
Q407,MBPP-253,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count integers from a given list.","def count_integer(list1):
    ctr = 0
    for i in list1:
        if isinstance(i, int):
            ctr = ctr + 1
    return ctr",,,,,,,
Q408,MBPP-254,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find all words starting with 'a' or 'e' in a given string.","import re
def words_ae(text):
 list = re.findall(""[ae]\w+"", text)
 return list",,,,,,,
Q409,MBPP-255,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to choose specified number of colours from three different colours and generate all the combinations with repetitions.","from itertools import combinations_with_replacement 
def combinations_colors(l, n):
    return list(combinations_with_replacement(l,n))",,,,,,,
Q410,MBPP-256,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count the number of prime numbers less than a given non-negative number.","def count_Primes_nums(n):
    ctr = 0
    for num in range(n):
        if num <= 1:
            continue
        for i in range(2,num):
            if (num % i) == 0:
                break
        else:
            ctr += 1
    return ctr",,,,,,,
Q411,MBPP-257,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to swap two numbers.","def swap_numbers(a,b):
 temp = a
 a = b
 b = temp
 return (a,b)",,,,,,,
Q412,MBPP-258,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find number of odd elements in the given list using lambda function.","def count_odd(array_nums):
   count_odd = len(list(filter(lambda x: (x%2 != 0) , array_nums)))
   return count_odd",,,,,,,
Q413,MBPP-259,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to maximize the given two tuples.","def maximize_elements(test_tup1, test_tup2):
  res = tuple(tuple(max(a, b) for a, b in zip(tup1, tup2))
   for tup1, tup2 in zip(test_tup1, test_tup2))
  return (res)",,,,,,,
Q414,MBPP-260,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the nth newman–shanks–williams prime number.","def newman_prime(n): 
	if n == 0 or n == 1: 
		return 1
	return 2 * newman_prime(n - 1) + newman_prime(n - 2)",,,,,,,
Q415,MBPP-261,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to perform mathematical division operation across the given tuples.","def division_elements(test_tup1, test_tup2):
  res = tuple(ele1 // ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res)",,,,,,,
Q416,MBPP-262,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to split a given list into two parts where the length of the first part of the list is given.","def split_two_parts(list1, L):
    return list1[:L], list1[L:]",,,,,,,
Q417,MBPP-263,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to merge two dictionaries.","def merge_dict(d1,d2):
 d = d1.copy()
 d.update(d2)
 return d",,,,,,,
Q418,MBPP-264,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to calculate a dog's age in dog's years.","def dog_age(h_age):
 if h_age < 0:
 	exit()
 elif h_age <= 2:
	 d_age = h_age * 10.5
 else:
	 d_age = 21 + (h_age - 2)*4
 return d_age",,,,,,,
Q419,MBPP-265,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to split a list for every nth element.","def list_split(S, step):
    return [S[i::step] for i in range(step)]",,,,,,,
Q420,MBPP-266,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the lateral surface area of a cube.","def lateralsurface_cube(l):
  LSA = 4 * (l * l)
  return LSA",,,,,,,
Q421,MBPP-267,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the sum of squares of first n odd natural numbers.","def square_Sum(n):  
    return int(n*(4*n*n-1)/3)",,,,,,,
Q422,MBPP-268,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the n'th star number.","def find_star_num(n): 
	return (6 * n * (n - 1) + 1)",,,,,,,
Q423,MBPP-269,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the ascii value of a character.","def ascii_value(k):
  ch=k
  return ord(ch)",,,,,,,
Q424,MBPP-270,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the sum of even numbers at even positions.","def sum_even_and_even_index(arr,n):  
    i = 0
    sum = 0
    for i in range(0,n,2): 
        if (arr[i] % 2 == 0) : 
            sum += arr[i]  
    return sum",,,,,,,
Q425,MBPP-271,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the sum of fifth power of first n even natural numbers.","def even_Power_Sum(n): 
    sum = 0; 
    for i in range(1,n+1): 
        j = 2*i; 
        sum = sum + (j*j*j*j*j); 
    return sum;",,,,,,,
Q426,MBPP-272,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to perfom the rear element extraction from list of tuples records.","def rear_extract(test_list):
  res = [lis[-1] for lis in test_list]
  return (res)",,,,,,,
Q427,MBPP-273,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to substract the contents of one tuple with corresponding index of other tuple.","def substract_elements(test_tup1, test_tup2):
  res = tuple(map(lambda i, j: i - j, test_tup1, test_tup2))
  return (res)",,,,,,,
Q428,MBPP-274,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find sum of even index binomial coefficients.","import math  
def even_binomial_Coeff_Sum( n): 
    return (1 << (n - 1))",,,,,,,
Q429,MBPP-275,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the position of the last removed element from the given array.","import math as mt 
def get_Position(a,n,m): 
    for i in range(n): 
        a[i] = (a[i] // m + (a[i] % m != 0))  
    result,maxx = -1,-1
    for i in range(n - 1,-1,-1): 
        if (maxx < a[i]): 
            maxx = a[i] 
            result = i 
    return result + 1",,,,,,,
Q430,MBPP-276,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the volume of a cylinder.","def volume_cylinder(r,h):
  volume=3.1415*r*r*h
  return volume",,,,,,,
Q431,MBPP-277,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to filter a dictionary based on values.","def dict_filter(dict,n):
 result = {key:value for (key, value) in dict.items() if value >=n}
 return result",,,,,,,
Q432,MBPP-278,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the element count that occurs before the record in the given tuple.","def count_first_elements(test_tup):
  for count, ele in enumerate(test_tup):
    if isinstance(ele, tuple):
      break
  return (count)",,,,,,,
Q433,MBPP-279,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the nth decagonal number.","def is_num_decagonal(n): 
	return 4 * n * n - 3 * n",,,,,,,
Q434,MBPP-280,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to search an element in the given array by using sequential search.","def sequential_search(dlist, item):
    pos = 0
    found = False
    while pos < len(dlist) and not found:
        if dlist[pos] == item:
            found = True
        else:
            pos = pos + 1
    return found, pos",,,,,,,
Q435,MBPP-281,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to check if the elements of a given list are unique or not.","def all_unique(test_list):
    if len(test_list) > len(set(test_list)):
        return False
    return True",,,,,,,
Q436,MBPP-282,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to substaract two lists using map and lambda function.","def sub_list(nums1,nums2):
  result = map(lambda x, y: x - y, nums1, nums2)
  return list(result)",,,,,,,
Q437,MBPP-283,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to check whether the frequency of each digit is less than or equal to the digit itself.","def validate(n): 
    for i in range(10): 
        temp = n;  
        count = 0; 
        while (temp): 
            if (temp % 10 == i): 
                count+=1;  
            if (count > i): 
                return False
            temp //= 10; 
    return True",,,,,,,
Q438,MBPP-284,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to check whether all items of a list are equal to a given string.","def check_element(list,element):
  check_element=all(v== element for v in list)
  return check_element",,,,,,,
Q439,MBPP-285,mbpp,"Write a Python function for the following problem. Return only code.

Write a function that matches a string that has an a followed by two to three 'b'.","import re
def text_match_two_three(text):
        patterns = 'ab{2,3}'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return('Not matched!')",,,,,,,
Q440,MBPP-286,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the largest sum of contiguous array in the modified array which is formed by repeating the given array k times.","def max_sub_array_sum_repeated(a, n, k): 
	max_so_far = -2147483648
	max_ending_here = 0
	for i in range(n*k): 
		max_ending_here = max_ending_here + a[i%n] 
		if (max_so_far < max_ending_here): 
			max_so_far = max_ending_here 
		if (max_ending_here < 0): 
			max_ending_here = 0
	return max_so_far",,,,,,,
Q441,MBPP-287,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the sum of squares of first n even natural numbers.","def square_Sum(n):  
    return int(2*n*(n+1)*(2*n+1)/3)",,,,,,,
Q442,MBPP-288,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to count array elements having modular inverse under given prime number p equal to itself.","def modular_inverse(arr, N, P):
	current_element = 0
	for i in range(0, N):
		if ((arr[i] * arr[i]) % P == 1):
			current_element = current_element + 1
	return current_element",,,,,,,
Q443,MBPP-289,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to calculate the number of odd days in a given year.","def odd_Days(N): 
    hund1 = N // 100
    hund4 = N // 400
    leap = N >> 2
    ordd = N - leap 
    if (hund1): 
        ordd += hund1 
        leap -= hund1 
    if (hund4): 
        ordd -= hund4 
        leap += hund4 
    days = ordd + leap * 2
    odd = days % 7
    return odd",,,,,,,
Q444,MBPP-290,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the list of lists with maximum length.","def max_length(list1):
    max_length = max(len(x) for x in  list1 )  
    max_list = max((x) for x in   list1)
    return(max_length, max_list)",,,,,,,
Q445,MBPP-291,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find out the number of ways of painting the fence such that at most 2 adjacent posts have the same color for the given fence with n posts and k colors.","def count_no_of_ways(n, k): 
	dp = [0] * (n + 1) 
	total = k 
	mod = 1000000007
	dp[1] = k 
	dp[2] = k * k	 
	for i in range(3,n+1): 
		dp[i] = ((k - 1) * (dp[i - 1] + dp[i - 2])) % mod 
	return dp[n]",,,,,,,
Q446,MBPP-292,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find quotient of two numbers.","def find(n,m):  
    q = n//m 
    return (q)",,,,,,,
Q447,MBPP-293,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the third side of a right angled triangle.","import math
def otherside_rightangle(w,h):
  s=math.sqrt((w*w)+(h*h))
  return s",,,,,,,
Q448,MBPP-294,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the maximum value in a given heterogeneous list.","def max_val(listval):
     max_val = max(i for i in listval if isinstance(i, int)) 
     return(max_val)",,,,,,,
Q449,MBPP-295,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to return the sum of all divisors of a number.","def sum_div(number):
    divisors = [1]
    for i in range(2, number):
        if (number % i)==0:
            divisors.append(i)
    return sum(divisors)",,,,,,,
Q450,MBPP-296,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to count inversions in an array.","def get_Inv_Count(arr,n): 
    inv_count = 0
    for i in range(n): 
        for j in range(i + 1,n): 
            if (arr[i] > arr[j]): 
                inv_count += 1
    return inv_count",,,,,,,
Q451,MBPP-297,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to flatten a given nested list structure.","def flatten_list(list1):
    result_list = []
    if not list1: return result_list
    stack = [list(list1)]
    while stack:
        c_num = stack.pop()
        next = c_num.pop()
        if c_num: stack.append(c_num)
        if isinstance(next, list):
            if next: stack.append(list(next))
        else: result_list.append(next)
    result_list.reverse()
    return result_list",,,,,,,
Q452,MBPP-298,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the nested list elements which are present in another list.","def intersection_nested_lists(l1, l2):
    result = [[n for n in lst if n in l1] for lst in l2]
    return result",,,,,,,
Q453,MBPP-299,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to calculate the maximum aggregate from the list of tuples.","from collections import defaultdict
def max_aggregate(stdata):
    temp = defaultdict(int)
    for name, marks in stdata:
        temp[name] += marks
    return max(temp.items(), key=lambda x: x[1])",,,,,,,
Q454,MBPP-300,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the count of all binary sequences of length 2n such that sum of first n bits is same as sum of last n bits.","def count_binary_seq(n): 
	nCr = 1
	res = 1
	for r in range(1, n + 1): 
		nCr = (nCr * (n + 1 - r)) / r 
		res += nCr * nCr 
	return res",,,,,,,
Q455,MBPP-301,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the depth of a dictionary.","def dict_depth(d):
    if isinstance(d, dict):
        return 1 + (max(map(dict_depth, d.values())) if d else 0)
    return 0",,,,,,,
Q456,MBPP-302,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the most significant bit number which is also a set bit.","def set_Bit_Number(n): 
    if (n == 0): 
        return 0; 
    msb = 0; 
    n = int(n / 2); 
    while (n > 0): 
        n = int(n / 2); 
        msb += 1; 
    return (1 << msb)",,,,,,,
Q457,MBPP-303,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to check whether the count of inversion of two types are same or not.","import sys 
def solve(a,n):   
    mx = -sys.maxsize - 1
    for j in range(1,n):  
        if (mx > a[j]):  
            return False  
        mx = max(mx,a[j - 1])    
    return True",,,,,,,
Q458,MBPP-304,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find element at a given index after number of rotations.","def find_Element(arr,ranges,rotations,index) :  
    for i in range(rotations - 1,-1,-1 ) : 
        left = ranges[i][0] 
        right = ranges[i][1] 
        if (left <= index and right >= index) : 
            if (index == left) : 
                index = right 
            else : 
                index = index - 1 
    return arr[index]",,,,,,,
Q459,MBPP-305,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to match two words from a list of words starting with letter 'p'.","import re
def start_withp(words):
 for w in words:
        m = re.match(""(P\w+)\W(P\w+)"", w)
        if m:
            return m.groups()",,,,,,,
Q460,MBPP-306,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the maximum sum of increasing subsequence from prefix till ith index and also including a given kth element which is after i, i.e., k > i .","def max_sum_increasing_subseq(a, n, index, k):
	dp = [[0 for i in range(n)] 
			for i in range(n)]
	for i in range(n):
		if a[i] > a[0]:
			dp[0][i] = a[i] + a[0]
		else:
			dp[0][i] = a[i]
	for i in range(1, n):
		for j in range(n):
			if a[j] > a[i] and j > i:
				if dp[i - 1][i] + a[j] > dp[i - 1][j]:
					dp[i][j] = dp[i - 1][i] + a[j]
				else:
					dp[i][j] = dp[i - 1][j]
			else:
				dp[i][j] = dp[i - 1][j]
	return dp[index][k]",,,,,,,
Q461,MBPP-307,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to get a colon of a tuple.","from copy import deepcopy
def colon_tuplex(tuplex,m,n):
  tuplex_colon = deepcopy(tuplex)
  tuplex_colon[m].append(n)
  return tuplex_colon",,,,,,,
Q462,MBPP-308,mbpp,"Write a Python function for the following problem. Return only code.

Write a function to find the specified number of largest products from two given lists.","def large_product(nums1, nums2, N):
    result = sorted([x*y for x in nums1 for y in nums2], reverse=True)[:N]
    return result",,,,,,,
Q463,MBPP-309,mbpp,"Write a Python function for the following problem. Return only code.

Write a python function to find the maximum of two numbers.","def maximum(a,b):   
    if a >= b: 
        return a 
    else: 
        return b",,,,,,,
